Content Manifest for Depot 450391

Manifest ID / date     : 5978149178108154774 / 2016-03-29 08:30:15
Total number of files  : 1520
Total number of chunks : 17617
Total bytes on disk    : 16271657997
Total bytes compressed : 6555437408

          Size Chunks File SHA                                 Flags Name
          2953      1 2F1FD0E02B712DF7EBC49205D2F2FEC30A6D8992     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pcgl_30_vs.vcs
         11877      1 17A515DA29F0A626289AE5F3FE9F3650E6EEEE66     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pcgl_40_features.vcs
         39056      1 1C7BD956B757DBE9C2F411317996D3EB86320C8D     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pcgl_40_ps.vcs
          2953      1 50321D02DEBC688F4DDB7ACC970CCB05A8B10869     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pcgl_40_vs.vcs
         11877      1 17A515DA29F0A626289AE5F3FE9F3650E6EEEE66     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pc_30_features.vcs
         43504      1 DE5C99EFEB9C5544E427D942A51E0F49448C4A0C     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pc_30_ps.vcs
          2356      1 73E0BB4873FEC4787337246CE1BB05507E276B3C     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pc_30_vs.vcs
         11877      1 17A515DA29F0A626289AE5F3FE9F3650E6EEEE66     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pc_40_features.vcs
         42135      1 34B3407A913229BDBC621CEBA02468D6BA74A5CD     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pc_40_ps.vcs
          2504      1 F07D26D261166BE804E0EB0E2248B3F0320C1605     0 RobotRepair\core\shaders\vfx\panorama_fancyquad_pc_40_vs.vcs
          5349      1 BB974F0057F9711C6FACCD91F107B3BDC516173E     0 RobotRepair\core\shaders\vfx\panorama_pcgl_30_features.vcs
          5916      1 AE35168FB1CA265C668E3FC22E808A2917822137     0 RobotRepair\core\shaders\vfx\panorama_pcgl_30_ps.vcs
          2380      1 103BC94F6787A2DDE2B6B8FA9DBA9E79EBF319B8     0 RobotRepair\core\shaders\vfx\panorama_pcgl_30_vs.vcs
          5349      1 BB974F0057F9711C6FACCD91F107B3BDC516173E     0 RobotRepair\core\shaders\vfx\panorama_pcgl_40_features.vcs
          5906      1 6CB6529C80779A1D47F1458EB7850995FF53FC8D     0 RobotRepair\core\shaders\vfx\panorama_pcgl_40_ps.vcs
          2386      1 9AA4D0933D143651E4F0D5254F1F2A9E1DB25FFC     0 RobotRepair\core\shaders\vfx\panorama_pcgl_40_vs.vcs
          5349      1 BB974F0057F9711C6FACCD91F107B3BDC516173E     0 RobotRepair\core\shaders\vfx\panorama_pc_30_features.vcs
          4954      1 2DD7554C0829AF99280FDE0C58F5065DE6DF2813     0 RobotRepair\core\shaders\vfx\panorama_pc_30_ps.vcs
          2054      1 36EACFA78B352BDDC488D7749A7F4F86FF9EFAFB     0 RobotRepair\core\shaders\vfx\panorama_pc_30_vs.vcs
          5349      1 BB974F0057F9711C6FACCD91F107B3BDC516173E     0 RobotRepair\core\shaders\vfx\panorama_pc_40_features.vcs
          4983      1 E4BD94C0A40EED36AD61F7A74AEB1F273C670D07     0 RobotRepair\core\shaders\vfx\panorama_pc_40_ps.vcs
          2191      1 7B33C86B3F43D3062BD3FFD0680954CD1AEC38BE     0 RobotRepair\core\shaders\vfx\panorama_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\panorama_test.ini
          2749      1 AD87D40EDCFAF7E1394A4963A8C2005C1A0C1BDE     0 RobotRepair\core\shaders\vfx\panorama_test_pcgl_30_features.vcs
          3288      1 D02181C93C8D94A30EED76846BFA20BEA7C249BE     0 RobotRepair\core\shaders\vfx\panorama_test_pcgl_30_ps.vcs
          1274      1 4F8938F3BCE841AB215644BE2C1449C33E08AF10     0 RobotRepair\core\shaders\vfx\panorama_test_pcgl_30_vs.vcs
          2749      1 AD87D40EDCFAF7E1394A4963A8C2005C1A0C1BDE     0 RobotRepair\core\shaders\vfx\panorama_test_pcgl_40_features.vcs
          3276      1 7D42C172765FB5D8CC93DED0265E4AC2E9D0A99B     0 RobotRepair\core\shaders\vfx\panorama_test_pcgl_40_ps.vcs
          1276      1 2E095A09C1A4E6A0AC7EFC534E34CABC0D5A87A9     0 RobotRepair\core\shaders\vfx\panorama_test_pcgl_40_vs.vcs
          2749      1 AD87D40EDCFAF7E1394A4963A8C2005C1A0C1BDE     0 RobotRepair\core\shaders\vfx\panorama_test_pc_30_features.vcs
          2919      1 F44593F49D95F45B0F2F981A4957EF0E69C47980     0 RobotRepair\core\shaders\vfx\panorama_test_pc_30_ps.vcs
           961      1 F1692315926871782DA0235811FF402E573653AD     0 RobotRepair\core\shaders\vfx\panorama_test_pc_30_vs.vcs
          2749      1 AD87D40EDCFAF7E1394A4963A8C2005C1A0C1BDE     0 RobotRepair\core\shaders\vfx\panorama_test_pc_40_features.vcs
          3103      1 E6950E469D348F15A46397353A1BB40EB45DD696     0 RobotRepair\core\shaders\vfx\panorama_test_pc_40_ps.vcs
          1130      1 91E6A64115CB8E6888DE27937E35D46F9E409CB9     0 RobotRepair\core\shaders\vfx\panorama_test_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\parallax_occlusion.ini
         20753      1 9DB9496C8261E26DCBA323F6A2FD8EFF8453C29F     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pcgl_30_features.vcs
         81884      1 FA958AFFDED8378CD3A5A9B1A1E7B271CFC8A3EC     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pcgl_30_ps.vcs
         22120      1 94CD44688783AC719EEE82F052C3F7654646617B     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pcgl_30_vs.vcs
         21721      1 E06DFCEA6897F3DAE92A0BAE0E05D18E9632B76D     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pcgl_41_features.vcs
        132432      1 2C1FF11B7C5B2A383674E6B11C273564DDBB1045     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pcgl_41_ps.vcs
         22581      1 4C8533BEC0647F7CA4B03244E9DBEDB32E298E1B     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pcgl_41_vs.vcs
         20753      1 029818CBC9FFE4FFB42C98500DEDF920631574B6     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pc_30_features.vcs
         48659      1 5FB6F63AE5D834735B703CFB4F1D7D26CE986BF3     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pc_30_ps.vcs
         15939      1 10DAEC3D0DFD35FFB49753C92D5FCD2CA4E5AD91     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pc_30_vs.vcs
         21721      1 CE3816DEE958AFCAF9B0373EE99B334CC79FC132     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pc_41_features.vcs
         63381      1 52A7C84F27D7728026767B11999AB42E6178373E     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pc_41_ps.vcs
         20282      1 C314003711E9243CD34F85BD94D1316862F3BB13     0 RobotRepair\core\shaders\vfx\parallax_occlusion_pc_41_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\physics_wireframe.ini
          3791      1 32E16F5F11A897441C1BFC35B005181BD9D4D37C     0 RobotRepair\core\shaders\vfx\physics_wireframe_pcgl_30_features.vcs
         82800      1 DD2C5E41DFD306D56C4CCE7ABB91D14058EFD5A4     0 RobotRepair\core\shaders\vfx\physics_wireframe_pcgl_30_ps.vcs
         11389      1 52FB6416CFEDEBB06BE9E9B6BE165A493A236C69     0 RobotRepair\core\shaders\vfx\physics_wireframe_pcgl_30_vs.vcs
          3791      1 32E16F5F11A897441C1BFC35B005181BD9D4D37C     0 RobotRepair\core\shaders\vfx\physics_wireframe_pcgl_40_features.vcs
         82088      1 F96C1346607D7F41A56B30E2BED5C90D62C94DEC     0 RobotRepair\core\shaders\vfx\physics_wireframe_pcgl_40_ps.vcs
         11398      1 FA5244545659EC2A124C5AB28527E7FBBA15C5D2     0 RobotRepair\core\shaders\vfx\physics_wireframe_pcgl_40_vs.vcs
          3791      1 32E16F5F11A897441C1BFC35B005181BD9D4D37C     0 RobotRepair\core\shaders\vfx\physics_wireframe_pc_30_features.vcs
         26920      1 7A04F2DA0E1A0CDCB599B815731BFD659598AB4E     0 RobotRepair\core\shaders\vfx\physics_wireframe_pc_30_ps.vcs
          8293      1 B0FD2A3EB309F3470B946F2E980E821CC8B0F290     0 RobotRepair\core\shaders\vfx\physics_wireframe_pc_30_vs.vcs
          3791      1 32E16F5F11A897441C1BFC35B005181BD9D4D37C     0 RobotRepair\core\shaders\vfx\physics_wireframe_pc_40_features.vcs
         26148      1 0C5F28D7A161CE227874F952E55F1E095FBEE004     0 RobotRepair\core\shaders\vfx\physics_wireframe_pc_40_ps.vcs
          9987      1 E083746F0E782C73BEDB7079AB81FE4D3BAE48AC     0 RobotRepair\core\shaders\vfx\physics_wireframe_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\post_process.ini
         18194      1 4709902EEC385E1BE8A709514A4B88211D11AD93     0 RobotRepair\core\shaders\vfx\post_process_pcgl_30_features.vcs
         85053      1 4BE8D778F58379C264F7CBB8741AF2F17D1630FC     0 RobotRepair\core\shaders\vfx\post_process_pcgl_30_ps.vcs
          5239      1 3AD594896BD7A5E15283A50FC9782512A49BBD4E     0 RobotRepair\core\shaders\vfx\post_process_pcgl_30_vs.vcs
         18194      1 4709902EEC385E1BE8A709514A4B88211D11AD93     0 RobotRepair\core\shaders\vfx\post_process_pcgl_40_features.vcs
         84809      1 B246383E974546A6DB19903F6B3EC96763B845CA     0 RobotRepair\core\shaders\vfx\post_process_pcgl_40_ps.vcs
          5244      1 37BA2E668AD6B0FA621C9E0062DC479EED5FF141     0 RobotRepair\core\shaders\vfx\post_process_pcgl_40_vs.vcs
         18194      1 4709902EEC385E1BE8A709514A4B88211D11AD93     0 RobotRepair\core\shaders\vfx\post_process_pc_30_features.vcs
         73270      1 E2210F9EB95D16B26763BBCBFFA4833288787C38     0 RobotRepair\core\shaders\vfx\post_process_pc_30_ps.vcs
          4362      1 B99586E57021F3207E96F7E5532519AB4A0BD45C     0 RobotRepair\core\shaders\vfx\post_process_pc_30_vs.vcs
         18194      1 4709902EEC385E1BE8A709514A4B88211D11AD93     0 RobotRepair\core\shaders\vfx\post_process_pc_40_features.vcs
         59763      1 B53848C8BDF36CC88E93C3DA495DDC56FE34313E     0 RobotRepair\core\shaders\vfx\post_process_pc_40_ps.vcs
          5057      1 E40A1603E65E0907B299424BD4AAC1B1E4D1CCD4     0 RobotRepair\core\shaders\vfx\post_process_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\projected_decals.ini
         68251      1 FC229B5782978CB6D678F297B9563AF95353F572     0 RobotRepair\core\shaders\vfx\projected_decals_pcgl_30_features.vcs
       4974661      5 7D1D1295E7B8CCE3185BD3F4AE93F343BF8AFADF     0 RobotRepair\core\shaders\vfx\projected_decals_pcgl_30_ps.vcs
         61477      1 9B5FA4B95756014A02E6BDC529519A22806586DF     0 RobotRepair\core\shaders\vfx\projected_decals_pcgl_30_vs.vcs
        113659      1 E49D0DAE61ADA7C8E3E0B581A65DCA3F388C313D     0 RobotRepair\core\shaders\vfx\projected_decals_pcgl_41_features.vcs
      10491823     11 71237EADAC9FECA903FBF3E4251F20AD7A7A53D0     0 RobotRepair\core\shaders\vfx\projected_decals_pcgl_41_ps.vcs
         62193      1 C85239927155ABDC6B49FFAE55498C4652E3EDB0     0 RobotRepair\core\shaders\vfx\projected_decals_pcgl_41_vs.vcs
         58579      1 E153F6508215BD64BDD45B49155ED46D8C1170EF     0 RobotRepair\core\shaders\vfx\projected_decals_pc_30_features.vcs
       1971052      2 2674C269C239550E3CEC39E7B9AB657C4596E876     0 RobotRepair\core\shaders\vfx\projected_decals_pc_30_ps.vcs
         23813      1 D794D5A6BE35FCDAF2E65E314B5725E2144B032E     0 RobotRepair\core\shaders\vfx\projected_decals_pc_30_vs.vcs
         94447      1 17C27EB9D05EB6C6548657AAB3BB8FA088B152EF     0 RobotRepair\core\shaders\vfx\projected_decals_pc_41_features.vcs
       3432718      4 4E9834F55BD7E4239FB6134F1A491FBDD1A58E04     0 RobotRepair\core\shaders\vfx\projected_decals_pc_41_ps.vcs
         41035      1 61C1CD0222F46CB93B5A9C27770660348A3422DC     0 RobotRepair\core\shaders\vfx\projected_decals_pc_41_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\projected_decal_modulate.ini
          6056      1 B1CF1FE24C044B4CB5BFD9A3854E09624EF4C08F     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pcgl_30_features.vcs
         22734      1 982A126AEEC3FE2BDAEFD4B79E031D928045E689     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pcgl_30_ps.vcs
         13274      1 56CF8C1640BB1680B46F3E02602383B2E13BD0E7     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pcgl_30_vs.vcs
          6056      1 B1CF1FE24C044B4CB5BFD9A3854E09624EF4C08F     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pcgl_40_features.vcs
         22646      1 F9EC228287AF34EE18098AA2D83948E32DF85A63     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pcgl_40_ps.vcs
         13286      1 39A0771D931F6EAE514D6482B8C25ACE1944E874     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pcgl_40_vs.vcs
          6538      1 0F5333001637F67476BAB2E94927B0B63DD3CE34     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pc_30_features.vcs
         14270      1 393F2A48287B9BDAA42D9A889BE38BCE3FDFDB63     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pc_30_ps.vcs
          8578      1 68B05934F0A09AB31E47A9FA73639FB6911E6C8D     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pc_30_vs.vcs
          6056      1 85C4EBEE0DC2D8A23ECA7C0454F9563905181F6F     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pc_40_features.vcs
         13682      1 58E205BDBB95E072D244BAAFAEC87E46588EA68D     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pc_40_ps.vcs
         10683      1 0E4740E680B3910D873B014E099F820E34E683B4     0 RobotRepair\core\shaders\vfx\projected_decal_modulate_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\projected_sheet_decals.ini
         18430      1 B5352FEBA6A4A4EFC735DA64385BFBDB8286F71D     0 RobotRepair\core\shaders\vfx\projected_sheet_decals_pcgl_41_features.vcs
         67243      1 BA537632DD08E4E13ADDEBC4C51F02D8F33F79AB     0 RobotRepair\core\shaders\vfx\projected_sheet_decals_pcgl_41_ps.vcs
         42431      1 A86121CFE66C03D9EF53A18E35407FF660B330AC     0 RobotRepair\core\shaders\vfx\projected_sheet_decals_pcgl_41_vs.vcs
         18430      1 7C07FC09001B11412E40B0761A1F3DF3CFAAEEE1     0 RobotRepair\core\shaders\vfx\projected_sheet_decals_pc_41_features.vcs
         35989      1 C2030B24242A481CEB5116852BE0745ED16E87C1     0 RobotRepair\core\shaders\vfx\projected_sheet_decals_pc_41_ps.vcs
         30186      1 76841F50354F7EAC960B9B79557F43989B128508     0 RobotRepair\core\shaders\vfx\projected_sheet_decals_pc_41_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\reconstruct_normals.ini
          4430      1 3FA8C8133105380E1C52C57DF2C7DBF73D573AB7     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pcgl_30_features.vcs
          9684      1 D8EA6486192321646F738646930E07A8285268EE     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pcgl_30_ps.vcs
          1295      1 B4EC6572A2809B4845806421A90D77D9D87E0611     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pcgl_30_vs.vcs
          4430      1 3FA8C8133105380E1C52C57DF2C7DBF73D573AB7     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pcgl_40_features.vcs
          9924      1 19EE2AC672CEDA4771B53C6B4A297692A0107472     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pcgl_40_ps.vcs
          1298      1 345BF191AD5D68F4ADE6AC42BC54250C27F96400     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pcgl_40_vs.vcs
          4430      1 3FA8C8133105380E1C52C57DF2C7DBF73D573AB7     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pc_30_features.vcs
          8357      1 4569EC3918854AA4DCAC03416CF6F5F2A7917AC1     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pc_30_ps.vcs
           387      1 456BEB8A9C7ECF373142C53A2D503D08365D247A     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pc_30_vs.vcs
          4430      1 3FA8C8133105380E1C52C57DF2C7DBF73D573AB7     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pc_40_features.vcs
          8695      1 ECAD9144C6F6D00B4B18B343AF0B6AB66009B5A9     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pc_40_ps.vcs
           506      1 25D4A421B10573AC60AA37571E4EF7A5555A946F     0 RobotRepair\core\shaders\vfx\reconstruct_normals_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\refract.ini
         13510      1 85A1211EBB70852BD39D88A3F698590A7E400AE2     0 RobotRepair\core\shaders\vfx\refract_pcgl_30_features.vcs
         82080      1 2D32A71EA85B61C2758ABEF82778443AC2F2B032     0 RobotRepair\core\shaders\vfx\refract_pcgl_30_ps.vcs
         42776      1 F8C79EE086E320F8F4B8BC56C0F0C06916AD14DA     0 RobotRepair\core\shaders\vfx\refract_pcgl_30_vs.vcs
         13510      1 85A1211EBB70852BD39D88A3F698590A7E400AE2     0 RobotRepair\core\shaders\vfx\refract_pcgl_40_features.vcs
         81378      1 8066E36AE409C3050074F31981F238551BDC3550     0 RobotRepair\core\shaders\vfx\refract_pcgl_40_ps.vcs
         42794      1 25E8DF6297B594235359085772A3DD0FD515C120     0 RobotRepair\core\shaders\vfx\refract_pcgl_40_vs.vcs
         13510      1 AD4242E36B5FAE64F2C08F8305CB3DB90458C4B2     0 RobotRepair\core\shaders\vfx\refract_pc_30_features.vcs
         43042      1 D01BDD4292FBBD37803E3924C6B736EB10FC75A7     0 RobotRepair\core\shaders\vfx\refract_pc_30_ps.vcs
         26266      1 9DAE6D7F61143F15330277A3B04C4566F4365DFB     0 RobotRepair\core\shaders\vfx\refract_pc_30_vs.vcs
         13510      1 AD4242E36B5FAE64F2C08F8305CB3DB90458C4B2     0 RobotRepair\core\shaders\vfx\refract_pc_40_features.vcs
         36875      1 F9170CD9B325044D00CE47388EA60D1FCE7D6778     0 RobotRepair\core\shaders\vfx\refract_pc_40_ps.vcs
         37208      1 003C596517FF17ECC0774CDA87B7A9DB197DD77F     0 RobotRepair\core\shaders\vfx\refract_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic.ini
          6647      1 84CA83625546B5036EBB2F37E1942CFCE2282FEA     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pcgl_30_features.vcs
         13016      1 675F69F528AD78246A4EC6BB127009C5F4287A40     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pcgl_30_ps.vcs
          1275      1 3B7FB449259B5365B918D64B156A15E702C0A9B5     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pcgl_30_vs.vcs
          6647      1 84CA83625546B5036EBB2F37E1942CFCE2282FEA     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pcgl_40_features.vcs
         12971      1 693AE038C2CE99C653F259BFC7BC5817216ACF63     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pcgl_40_ps.vcs
          1277      1 DBD12C2B1A46FF3E354C17329FA3C4338EA85495     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pcgl_40_vs.vcs
          7619      1 3B7D6FBC38E62BBBACDB27C622700279E24EA796     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pc_30_features.vcs
          8986      1 530BD67F7887F003F217FFE85AA981236E97D69A     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pc_30_ps.vcs
           365      1 0CC580005D31005137C28ABDEF70C2B90BFA0423     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pc_30_vs.vcs
          6647      1 84CA83625546B5036EBB2F37E1942CFCE2282FEA     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pc_40_features.vcs
          8029      1 61FC8544A55AE4B14D052C4F2F151CD007826252     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pc_40_ps.vcs
           485      1 6283C605E4E200F9B9228BFABA8EE9EAD0A421D5     0 RobotRepair\core\shaders\vfx\sampletexture_bicubic_pc_40_vs.vcs
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\screenspace_reflections.ini
             0      0 0000000000000000000000000000000000000000     0 RobotRepair\core\shaders\vfx\screenspace_reflections_blur.ini
